NO_OF_FRAMES	3638
NO_OF_CAMERAS	20
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-01-29, 17:27:17.359	4079.31885170
DATA_INCLUDED	6D
BODY_NAMES	Tiago_Base
BODY_FILTERS	No filter
Frame	Time	Tiago_Base X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1853	18.52000	1074.85107	506.74443	286.42259	0.45392	0.15127	56.30889	0.28837	0.55471	0.83203	0.00513	-0.83204	0.55468	0.00659	0.00264	-0.00792	0.99997	
1854	18.53000	1075.67310	506.14490	286.43507	0.45024	0.14422	56.13272	0.27747	0.55727	0.83032	0.00512	-0.83033	0.55724	0.00647	0.00252	-0.00786	0.99997	
1855	18.54000	1076.54274	505.52784	286.44458	0.44518	0.13626	55.95102	0.29534	0.55990	0.82854	0.00511	-0.82856	0.55987	0.00632	0.00238	-0.00777	0.99997	
1856	18.55000	1077.42558	504.94809	286.41104	0.45635	0.13267	55.76405	0.28835	0.56260	0.82671	0.00528	-0.82673	0.56257	0.00640	0.00232	-0.00796	0.99997	
1857	18.56000	1078.27092	504.40790	286.40294	0.45365	0.12903	55.58954	0.29292	0.56512	0.82499	0.00526	-0.82501	0.56509	0.00633	0.00225	-0.00792	0.99997	
1858	18.57000	1079.14099	503.82583	286.41023	0.44495	0.13154	55.41214	0.32037	0.56767	0.82324	0.00509	-0.82325	0.56764	0.00630	0.00230	-0.00777	0.99997	
1859	18.58000	1079.95537	503.21978	286.42553	0.43941	0.12746	55.23542	0.32220	0.57020	0.82149	0.00503	-0.82150	0.57018	0.00620	0.00222	-0.00767	0.99997	
1860	18.59000	1080.81646	502.65533	286.42301	0.44136	0.11415	55.04834	0.28923	0.57288	0.81962	0.00517	-0.81963	0.57286	0.00605	0.00199	-0.00770	0.99997	
1861	18.60000	1081.70624	502.09170	286.38802	0.44872	0.10940	54.86267	0.27555	0.57554	0.81776	0.00531	-0.81777	0.57551	0.00607	0.00191	-0.00783	0.99997	
1862	18.61000	1082.55505	501.53196	286.36286	0.44425	0.10772	54.68155	0.26976	0.57812	0.81594	0.00524	-0.81595	0.57809	0.00602	0.00188	-0.00775	0.99997	
1863	18.62000	1083.37887	500.97777	286.38245	0.44908	0.10635	54.51389	0.28541	0.58050	0.81424	0.00530	-0.81425	0.58048	0.00606	0.00186	-0.00784	0.99997	
1864	18.63000	1084.25899	500.41065	286.37831	0.44359	0.09753	54.34478	0.27656	0.58291	0.81252	0.00530	-0.81254	0.58288	0.00590	0.00170	-0.00774	0.99997	
1865	18.64000	1085.06320	499.79848	286.35417	0.44077	0.10467	54.18368	0.26723	0.58519	0.81088	0.00517	-0.81090	0.58516	0.00598	0.00183	-0.00769	0.99997	
1866	18.65000	1085.88483	499.20617	286.32814	0.44177	0.10180	54.02258	0.28208	0.58747	0.80923	0.00520	-0.80925	0.58744	0.00597	0.00178	-0.00771	0.99997	
1867	18.66000	1086.68981	498.59596	286.34470	0.44202	0.10741	53.85458	0.28158	0.58984	0.80751	0.00512	-0.80752	0.58981	0.00606	0.00187	-0.00771	0.99997	
1868	18.67000	1087.52802	498.06693	286.36788	0.45710	0.10259	53.68217	0.31910	0.59226	0.80573	0.00537	-0.80574	0.59223	0.00617	0.00179	-0.00798	0.99997	
1869	18.68000	1088.33013	497.49994	286.36670	0.44799	0.10368	53.52314	0.32752	0.59450	0.80408	0.00521	-0.80410	0.59447	0.00610	0.00181	-0.00782	0.99997	
1870	18.69000	1089.14558	496.94242	286.33117	0.44253	0.09476	53.34739	0.30121	0.59696	0.80225	0.00521	-0.80227	0.59693	0.00594	0.00165	-0.00772	0.99997	
1871	18.70000	1089.93912	496.33128	286.31653	0.43899	0.09178	53.17302	0.30631	0.59940	0.80043	0.00517	-0.80045	0.59937	0.00587	0.00160	-0.00766	0.99997	
1872	18.71000	1090.73854	495.72359	286.31616	0.46135	0.08985	53.00043	0.34105	0.60181	0.79862	0.00549	-0.79864	0.60178	0.00610	0.00157	-0.00805	0.99997	
1873	18.72000	1091.50926	495.12857	286.31939	0.46879	0.08632	52.81973	0.34323	0.60432	0.79672	0.00561	-0.79674	0.60429	0.00614	0.00151	-0.00818	0.99997	
1874	18.73000	1092.26966	494.53235	286.32662	0.44316	0.08653	52.64697	0.32262	0.60672	0.79490	0.00523	-0.79491	0.60670	0.00589	0.00151	-0.00773	0.99997	
1875	18.74000	1093.00121	493.90417	286.30731	0.43092	0.10072	52.46933	0.31532	0.60919	0.79301	0.00489	-0.79303	0.60916	0.00598	0.00176	-0.00752	0.99997	
1876	18.75000	1093.80233	493.28365	286.29600	0.43185	0.10117	52.28582	0.32472	0.61172	0.79106	0.00488	-0.79107	0.61169	0.00601	0.00177	-0.00754	0.99997	
1877	18.76000	1094.61413	492.68319	286.30624	0.43331	0.09528	52.12066	0.33765	0.61400	0.78929	0.00495	-0.78930	0.61397	0.00596	0.00166	-0.00756	0.99997	
1878	18.77000	1095.42483	492.07904	286.29670	0.43101	0.08860	51.95701	0.31826	0.61625	0.78753	0.00497	-0.78755	0.61623	0.00585	0.00155	-0.00752	0.99997	
1879	18.78000	1096.19372	491.49069	286.27537	0.43238	0.09394	51.78191	0.33017	0.61866	0.78565	0.00491	-0.78566	0.61863	0.00596	0.00164	-0.00755	0.99997	
1880	18.79000	1097.00136	490.85660	286.25886	0.42318	0.08837	51.60485	0.31304	0.62108	0.78373	0.00483	-0.78375	0.62106	0.00580	0.00154	-0.00739	0.99997	
1881	18.80000	1097.79633	490.21315	286.26892	0.41582	0.08323	51.43785	0.28861	0.62336	0.78192	0.00477	-0.78193	0.62334	0.00566	0.00145	-0.00726	0.99997	
1882	18.81000	1098.56202	489.59924	286.28508	0.40613	0.09485	51.26208	0.31188	0.62576	0.78000	0.00449	-0.78002	0.62573	0.00573	0.00166	-0.00709	0.99997	
1883	18.82000	1099.36890	488.95664	286.30061	0.40239	0.09858	51.08107	0.31440	0.62822	0.77802	0.00438	-0.77803	0.62820	0.00575	0.00172	-0.00702	0.99997	
1884	18.83000	1100.19623	488.31752	286.30300	0.40115	0.09668	50.90666	0.31944	0.63058	0.77611	0.00437	-0.77612	0.63056	0.00572	0.00169	-0.00700	0.99997	
1885	18.84000	1101.02786	487.70003	286.27731	0.41049	0.09822	50.72775	0.31025	0.63301	0.77413	0.00446	-0.77415	0.63298	0.00586	0.00171	-0.00716	0.99997	
1886	18.85000	1101.82800	487.07237	286.28312	0.40707	0.09246	50.56068	0.31180	0.63526	0.77229	0.00446	-0.77230	0.63524	0.00576	0.00161	-0.00710	0.99997	
1887	18.86000	1102.66620	486.37728	286.25904	0.40745	0.09660	50.39227	0.31559	0.63753	0.77042	0.00440	-0.77043	0.63750	0.00583	0.00169	-0.00711	0.99997	
1888	18.87000	1103.45827	485.72959	286.26640	0.41270	0.09651	50.21361	0.33632	0.63993	0.76842	0.00446	-0.76843	0.63990	0.00590	0.00168	-0.00720	0.99997	
1889	18.88000	1104.26889	485.05819	286.26845	0.40166	0.08952	50.02731	0.29160	0.64242	0.76634	0.00437	-0.76635	0.64240	0.00570	0.00156	-0.00701	0.99997	
1890	18.89000	1105.03394	484.37088	286.20233	0.40621	0.09011	49.85169	0.28423	0.64477	0.76437	0.00441	-0.76438	0.64474	0.00577	0.00157	-0.00709	0.99997	
1891	18.90000	1105.87352	483.71713	286.21673	0.40734	0.08825	49.67186	0.30525	0.64716	0.76234	0.00442	-0.76235	0.64714	0.00578	0.00154	-0.00711	0.99997	
1892	18.91000	1106.67046	483.01076	286.25771	0.42036	0.09069	49.49623	0.33915	0.64950	0.76035	0.00455	-0.76036	0.64947	0.00597	0.00158	-0.00734	0.99997	
1893	18.92000	1107.47530	482.31459	286.25109	0.42588	0.08536	49.31623	0.31438	0.65188	0.75831	0.00467	-0.75832	0.65186	0.00598	0.00149	-0.00743	0.99997	
1894	18.93000	1108.22505	481.62160	286.29171	0.41714	0.08364	49.13648	0.32181	0.65426	0.75626	0.00455	-0.75627	0.65423	0.00587	0.00146	-0.00728	0.99997	
1895	18.94000	1109.03642	480.91622	286.23923	0.42886	0.07515	48.94974	0.31589	0.65672	0.75412	0.00478	-0.75413	0.65670	0.00590	0.00131	-0.00748	0.99997	
1896	18.95000	1109.85614	480.20517	286.19297	0.43136	0.07976	48.77068	0.31787	0.65907	0.75206	0.00474	-0.75208	0.65905	0.00601	0.00139	-0.00753	0.99997	
1897	18.96000	1110.66219	479.49667	286.20663	0.43281	0.06894	48.59150	0.29884	0.66142	0.75000	0.00487	-0.75001	0.66140	0.00590	0.00120	-0.00755	0.99997	
1898	18.97000	1111.42963	478.76573	286.18822	0.43233	0.06385	48.41373	0.30188	0.66375	0.74794	0.00490	-0.74796	0.66372	0.00584	0.00111	-0.00755	0.99997	
1899	18.98000	1112.24326	478.03832	286.17580	0.43584	0.04800	48.22537	0.28846	0.66620	0.74575	0.00511	-0.74577	0.66618	0.00569	0.00084	-0.00761	0.99997	
1900	18.99000	1113.04316	477.32312	286.17296	0.43779	0.05258	48.05356	0.29071	0.66844	0.74375	0.00507	-0.74377	0.66841	0.00579	0.00092	-0.00764	0.99997	
1901	19.00000	1113.83824	476.62755	286.15970	0.44444	0.04927	47.88253	0.28248	0.67065	0.74175	0.00518	-0.74177	0.67063	0.00584	0.00086	-0.00776	0.99997	
1902	19.01000	1114.63917	475.91158	286.14349	0.42789	0.03912	47.70314	0.28072	0.67297	0.73965	0.00506	-0.73967	0.67295	0.00553	0.00068	-0.00747	0.99997	
1903	19.02000	1115.40530	475.20707	286.15773	0.42233	0.03696	47.53357	0.30012	0.67516	0.73766	0.00500	-0.73767	0.67514	0.00545	0.00065	-0.00737	0.99997	
1904	19.03000	1116.19228	474.49758	286.17485	0.42696	0.03900	47.36107	0.29735	0.67738	0.73562	0.00502	-0.73564	0.67735	0.00555	0.00068	-0.00745	0.99997	
1905	19.04000	1116.96943	473.81120	286.16025	0.41646	0.03540	47.19482	0.29052	0.67951	0.73365	0.00491	-0.73367	0.67949	0.00539	0.00062	-0.00727	0.99997	
1906	19.05000	1117.69501	473.16414	286.13868	0.42229	0.03301	47.02507	0.27250	0.68168	0.73164	0.00500	-0.73165	0.68166	0.00545	0.00058	-0.00737	0.99997	
1907	19.06000	1118.40758	472.47699	286.14558	0.41647	0.03324	46.85694	0.28197	0.68382	0.72963	0.00491	-0.72965	0.68380	0.00539	0.00058	-0.00727	0.99997	
1908	19.07000	1119.14395	471.78487	286.15214	0.41077	0.02456	46.68973	0.27947	0.68595	0.72763	0.00492	-0.72765	0.68593	0.00523	0.00043	-0.00717	0.99997	
1909	19.08000	1119.81944	471.08988	286.16097	0.40898	0.02648	46.52393	0.28948	0.68805	0.72565	0.00486	-0.72566	0.68803	0.00525	0.00046	-0.00714	0.99997	
1910	19.09000	1120.52691	470.41026	286.14275	0.39949	0.01988	46.33897	0.24610	0.69039	0.72342	0.00480	-0.72344	0.69037	0.00506	0.00035	-0.00697	0.99998	
1911	19.10000	1121.19769	469.75005	286.13321	0.39894	0.02403	46.18047	0.27426	0.69239	0.72151	0.00473	-0.72152	0.69237	0.00512	0.00042	-0.00696	0.99998	
1912	19.11000	1121.90621	469.08680	286.13150	0.39738	0.01411	46.00650	0.29393	0.69458	0.71940	0.00482	-0.71942	0.69456	0.00499	0.00025	-0.00694	0.99998	
1913	19.12000	1122.57134	468.43226	286.10505	0.42696	0.01660	45.83674	0.29723	0.69671	0.71734	0.00514	-0.71736	0.69668	0.00540	0.00029	-0.00745	0.99997	
1914	19.13000	1123.22629	467.82533	286.10726	0.43012	0.00626	45.67099	0.26512	0.69878	0.71532	0.00529	-0.71534	0.69876	0.00532	0.00011	-0.00751	0.99997	
1915	19.14000	1123.87716	467.09035	286.06840	0.42558	0.00784	45.50958	0.22492	0.70079	0.71335	0.00520	-0.71337	0.70077	0.00530	0.00014	-0.00743	0.99997	
1916	19.15000	1124.58951	466.44222	286.03740	0.42597	0.00132	45.34508	0.22572	0.70284	0.71133	0.00527	-0.71135	0.70282	0.00524	0.00002	-0.00743	0.99997	
1917	19.16000	1125.25634	465.75518	286.03278	0.42423	0.00380	45.18791	0.23518	0.70478	0.70940	0.00521	-0.70942	0.70476	0.00527	0.00007	-0.00740	0.99997	
1918	19.17000	1125.98385	465.07994	286.03229	0.42926	0.00167	45.01946	0.21991	0.70687	0.70733	0.00528	-0.70735	0.70685	0.00532	0.00003	-0.00749	0.99997	
1919	19.18000	1126.67371	464.39971	286.04203	0.42929	0.00359	44.85765	0.21071	0.70886	0.70533	0.00524	-0.70535	0.70884	0.00536	0.00006	-0.00749	0.99997	
1920	19.19000	1127.36764	463.72702	286.04169	0.43315	0.00171	44.69802	0.19628	0.71082	0.70335	0.00530	-0.70337	0.71080	0.00539	0.00003	-0.00756	0.99997	
1921	19.20000	1128.06891	463.01200	286.03686	0.42745	0.00651	44.53207	0.20982	0.71286	0.70129	0.00515	-0.70131	0.71284	0.00540	0.00011	-0.00746	0.99997	
1922	19.21000	1128.73730	462.29130	286.02848	0.42894	0.00674	44.36684	0.21521	0.71488	0.69923	0.00515	-0.69925	0.71486	0.00543	0.00012	-0.00749	0.99997	
1923	19.22000	1129.46606	461.58288	286.00562	0.42293	0.00547	44.18334	0.20212	0.71711	0.69694	0.00508	-0.69696	0.71709	0.00536	0.00010	-0.00738	0.99997	
1924	19.23000	1130.18611	460.87721	285.99523	0.41694	0.00312	44.01134	0.18907	0.71920	0.69478	0.00502	-0.69480	0.71918	0.00527	0.00005	-0.00728	0.99997	
1925	19.24000	1130.93693	460.17025	285.95892	0.41551	0.00666	43.83695	0.19657	0.72131	0.69259	0.00494	-0.69261	0.72129	0.00531	0.00012	-0.00725	0.99997	
1926	19.25000	1131.69727	459.47262	285.97496	0.42623	0.00857	43.66576	0.20073	0.72338	0.69043	0.00503	-0.69045	0.72336	0.00548	0.00015	-0.00744	0.99997	
1927	19.26000	1132.43671	458.75374	285.96903	0.41923	0.01124	43.49699	0.18903	0.72541	0.68830	0.00489	-0.68832	0.72539	0.00544	0.00020	-0.00732	0.99997	
1928	19.27000	1133.13193	458.02670	285.97473	0.41839	0.00633	43.32159	0.20412	0.72751	0.68607	0.00493	-0.68609	0.72749	0.00539	0.00011	-0.00730	0.99997	
1929	19.28000	1133.83795	457.27282	285.95665	0.41434	0.01827	43.14622	0.21152	0.72961	0.68385	0.00471	-0.68386	0.72959	0.00549	0.00032	-0.00723	0.99997	
1930	19.29000	1134.51982	456.51963	285.95605	0.40960	0.01702	42.98006	0.21520	0.73159	0.68173	0.00466	-0.68174	0.73157	0.00543	0.00030	-0.00715	0.99997	
1931	19.30000	1135.25571	455.79972	285.96472	0.40503	0.01954	42.80819	0.20747	0.73363	0.67953	0.00455	-0.67955	0.73361	0.00542	0.00034	-0.00707	0.99997	
1932	19.31000	1135.98368	455.07469	285.95575	0.40699	0.01400	42.64129	0.18184	0.73561	0.67739	0.00463	-0.67741	0.73559	0.00539	0.00024	-0.00710	0.99997	
1933	19.32000	1136.68050	454.31612	285.96137	0.41433	-0.00258	42.46754	0.18898	0.73766	0.67515	0.00492	-0.67517	0.73764	0.00530	-0.00005	-0.00723	0.99997	
1934	19.33000	1137.34937	453.53618	285.91633	0.40464	-0.00209	42.29771	0.19073	0.73966	0.67297	0.00478	-0.67298	0.73964	0.00520	-0.00004	-0.00706	0.99998	
1935	19.34000	1138.03010	452.78259	285.91066	0.40541	-0.00664	42.12810	0.20570	0.74165	0.67077	0.00483	-0.67079	0.74163	0.00517	-0.00012	-0.00708	0.99997	
1936	19.35000	1138.69318	452.03850	285.92269	0.41133	-0.00672	41.95899	0.19525	0.74362	0.66858	0.00489	-0.66860	0.74360	0.00526	-0.00012	-0.00718	0.99997	
1937	19.36000	1139.33468	451.27285	285.96417	0.41727	-0.00297	41.80006	0.18920	0.74548	0.66652	0.00489	-0.66653	0.74546	0.00539	-0.00005	-0.00728	0.99997	
1938	19.37000	1139.94496	450.48996	285.97398	0.41316	0.00114	41.62952	0.18778	0.74746	0.66429	0.00478	-0.66431	0.74744	0.00540	0.00002	-0.00721	0.99997	
1939	19.38000	1140.60352	449.80747	285.99264	0.42266	-0.00829	41.46140	0.23637	0.74940	0.66210	0.00499	-0.66212	0.74938	0.00543	-0.00014	-0.00738	0.99997	
1940	19.39000	1141.25892	449.07007	285.99164	0.42349	-0.00668	41.30029	0.26406	0.75126	0.65999	0.00497	-0.66001	0.75124	0.00548	-0.00012	-0.00739	0.99997	
1941	19.40000	1141.90987	448.26419	285.96893	0.42540	-0.00584	41.13172	0.22351	0.75320	0.65777	0.00496	-0.65779	0.75318	0.00553	-0.00010	-0.00742	0.99997	
1942	19.41000	1142.60989	447.51903	286.00797	0.43850	-0.02526	40.95024	0.28788	0.75528	0.65538	0.00535	-0.65540	0.75526	0.00549	-0.00044	-0.00765	0.99997	
1943	19.42000	1143.31088	446.80643	285.98876	0.42774	-0.03542	40.77566	0.26821	0.75727	0.65308	0.00534	-0.65310	0.75725	0.00525	-0.00062	-0.00747	0.99997	
1944	19.43000	1143.93996	446.05697	285.98584	0.42655	-0.04901	40.61303	0.28528	0.75912	0.65092	0.00550	-0.65095	0.75911	0.00509	-0.00086	-0.00744	0.99997	
1945	19.44000	1144.63204	445.34925	285.97712	0.42570	-0.05378	40.44013	0.30199	0.76108	0.64863	0.00553	-0.64865	0.76107	0.00505	-0.00094	-0.00743	0.99997	
1946	19.45000	1145.27092	444.64528	285.99397	0.44981	-0.06510	40.29304	0.34275	0.76275	0.64667	0.00594	-0.64670	0.76273	0.00525	-0.00114	-0.00785	0.99997	
1947	19.46000	1145.78937	444.11491	286.09953	0.48218	-0.12933	40.18677	0.73483	0.76394	0.64524	0.00715	-0.64528	0.76393	0.00497	-0.00226	-0.00842	0.99996	
1948	19.47000	1146.38682	443.20192	286.03978	0.41773	-0.01020	39.90648	0.46570	0.76709	0.64152	0.00481	-0.64154	0.76707	0.00548	-0.00018	-0.00729	0.99997	
1949	19.48000	1147.07696	442.45259	286.03636	0.41024	-0.01040	39.73575	0.48144	0.76900	0.63923	0.00472	-0.63925	0.76898	0.00539	-0.00018	-0.00716	0.99997	
1950	19.49000	1147.73971	441.66608	286.02152	0.41060	-0.00468	39.56954	0.49633	0.77085	0.63700	0.00463	-0.63701	0.77083	0.00547	-0.00008	-0.00717	0.99997	
1951	19.50000	1148.39934	440.89907	286.00314	0.40581	-0.00632	39.38742	0.48528	0.77287	0.63454	0.00458	-0.63456	0.77285	0.00540	-0.00011	-0.00708	0.99997	
1952	19.51000	1149.11529	440.11282	285.94680	0.40315	-0.01194	39.21106	0.43850	0.77482	0.63216	0.00461	-0.63218	0.77480	0.00532	-0.00021	-0.00704	0.99998	
1953	19.52000	1149.82225	439.31545	285.94313	0.39251	-0.00508	39.04335	0.47555	0.77667	0.62989	0.00438	-0.62991	0.77665	0.00526	-0.00009	-0.00685	0.99998	
1954	19.53000	1150.54496	438.50759	285.91638	0.38978	-0.00528	38.87748	0.46299	0.77849	0.62764	0.00434	-0.62766	0.77847	0.00524	-0.00009	-0.00680	0.99998	
1955	19.54000	1151.22136	437.67009	285.94691	0.39059	-0.00409	38.71932	0.47147	0.78022	0.62549	0.00432	-0.62551	0.78020	0.00527	-0.00007	-0.00682	0.99998	
1956	19.55000	1151.91786	436.85219	285.95633	0.38338	0.00405	38.54697	0.46613	0.78210	0.62314	0.00411	-0.62316	0.78208	0.00528	0.00007	-0.00669	0.99998	
1957	19.56000	1152.54352	436.05420	285.90796	0.38669	0.01319	38.37643	0.43270	0.78395	0.62081	0.00401	-0.62083	0.78393	0.00543	0.00023	-0.00675	0.99998	
1958	19.57000	1153.24175	435.22361	285.90303	0.39081	0.01303	38.19406	0.42660	0.78592	0.61831	0.00404	-0.61833	0.78590	0.00550	0.00023	-0.00682	0.99998	
1959	19.58000	1153.93012	434.38379	285.94662	0.37361	0.00639	38.00940	0.43551	0.78791	0.61578	0.00393	-0.61579	0.78789	0.00521	0.00011	-0.00652	0.99998	
1960	19.59000	1154.57399	433.54901	285.94078	0.37854	0.00429	37.83406	0.43343	0.78979	0.61336	0.00399	-0.61338	0.78977	0.00526	0.00007	-0.00661	0.99998	
1961	19.60000	1155.21863	432.71247	285.91166	0.38691	0.00746	37.65718	0.39222	0.79168	0.61092	0.00402	-0.61094	0.79166	0.00543	0.00013	-0.00675	0.99998	
1962	19.61000	1155.85452	431.89437	285.89809	0.38215	0.00215	37.47152	0.37417	0.79366	0.60835	0.00403	-0.60837	0.79364	0.00532	0.00004	-0.00667	0.99998	
1963	19.62000	1156.47468	431.08467	285.86558	0.36503	0.00945	37.29291	0.38797	0.79555	0.60588	0.00373	-0.60589	0.79553	0.00517	0.00016	-0.00637	0.99998	
1964	19.63000	1157.08115	430.23475	285.88015	0.35860	0.00119	37.10681	0.39952	0.79751	0.60329	0.00376	-0.60330	0.79750	0.00500	0.00002	-0.00626	0.99998	
1965	19.64000	1157.68468	429.42436	285.85021	0.37095	-0.00968	36.92858	0.37818	0.79939	0.60081	0.00402	-0.60082	0.79937	0.00507	-0.00017	-0.00647	0.99998	
1966	19.65000	1158.31005	428.59847	285.87042	0.37523	-0.01787	36.75670	0.35400	0.80118	0.59840	0.00417	-0.59842	0.80117	0.00506	-0.00031	-0.00655	0.99998	
1967	19.66000	1158.88674	427.74957	285.86472	0.38042	-0.01959	36.58549	0.34974	0.80297	0.59601	0.00423	-0.59602	0.80295	0.00513	-0.00034	-0.00664	0.99998	
1968	19.67000	1159.45399	426.92541	285.84536	0.38421	-0.01834	36.42150	0.33483	0.80467	0.59371	0.00424	-0.59372	0.80465	0.00521	-0.00032	-0.00671	0.99998	
1969	19.68000	1159.95924	426.21958	285.70915	0.42959	-0.02365	36.24117	0.28369	0.80654	0.59117	0.00477	-0.59119	0.80651	0.00580	-0.00041	-0.00750	0.99997	
1970	19.69000	1160.50724	425.39007	285.69792	0.43399	-0.02499	36.06625	0.28437	0.80834	0.58870	0.00481	-0.58872	0.80832	0.00587	-0.00044	-0.00757	0.99997	
1971	19.70000	1161.08101	424.58118	285.67536	0.43259	-0.03547	35.89552	0.26130	0.81009	0.58629	0.00493	-0.58631	0.81007	0.00575	-0.00062	-0.00755	0.99997	
1972	19.71000	1161.65028	423.75856	285.69746	0.43476	-0.03765	35.72964	0.26994	0.81178	0.58394	0.00496	-0.58396	0.81176	0.00578	-0.00066	-0.00759	0.99997	
1973	19.72000	1162.23387	422.97066	285.65709	0.43515	-0.05160	35.54792	0.24189	0.81363	0.58136	0.00515	-0.58138	0.81361	0.00566	-0.00090	-0.00759	0.99997	
1974	19.73000	1162.80730	422.16751	285.64018	0.43011	-0.04467	35.38297	0.24580	0.81530	0.57902	0.00498	-0.57904	0.81528	0.00567	-0.00078	-0.00751	0.99997	
1975	19.74000	1163.37489	421.38018	285.62721	0.42772	-0.04354	35.22203	0.23941	0.81692	0.57673	0.00493	-0.57675	0.81690	0.00566	-0.00076	-0.00747	0.99997	
1976	19.75000	1163.93314	420.57949	285.65142	0.42569	-0.04317	35.03340	0.24373	0.81882	0.57403	0.00488	-0.57405	0.81880	0.00565	-0.00075	-0.00743	0.99997	
1977	19.76000	1164.54168	419.77991	285.64731	0.42210	-0.03852	34.86520	0.25169	0.82050	0.57163	0.00476	-0.57165	0.82048	0.00566	-0.00067	-0.00737	0.99997	
1978	19.77000	1165.14064	418.99517	285.61590	0.42215	-0.04239	34.70980	0.24036	0.82205	0.56940	0.00480	-0.56942	0.82203	0.00564	-0.00074	-0.00737	0.99997	
1979	19.78000	1165.70523	418.20990	285.60822	0.40664	-0.02774	34.54939	0.23713	0.82364	0.56710	0.00442	-0.56712	0.82362	0.00557	-0.00048	-0.00710	0.99997	
1980	19.79000	1166.23828	417.43486	285.62867	0.40604	-0.02275	34.39016	0.22216	0.82521	0.56481	0.00433	-0.56483	0.82519	0.00562	-0.00040	-0.00709	0.99997	
1981	19.80000	1166.81911	416.63663	285.62168	0.40456	-0.03072	34.22108	0.23378	0.82687	0.56237	0.00441	-0.56239	0.82686	0.00554	-0.00054	-0.00706	0.99997	
1982	19.81000	1167.39445	415.83994	285.60939	0.40332	-0.03148	34.04387	0.23063	0.82861	0.55981	0.00440	-0.55983	0.82859	0.00553	-0.00055	-0.00704	0.99998	
1983	19.82000	1167.97640	415.05485	285.59464	0.39596	-0.02900	33.88149	0.21981	0.83019	0.55746	0.00427	-0.55748	0.83017	0.00546	-0.00051	-0.00691	0.99998	
1984	19.83000	1168.50043	414.22877	285.58561	0.39055	-0.02772	33.71484	0.21019	0.83181	0.55504	0.00419	-0.55506	0.83179	0.00540	-0.00048	-0.00682	0.99998	
1985	19.84000	1169.03161	413.42738	285.57016	0.38809	-0.02265	33.54740	0.20884	0.83343	0.55261	0.00407	-0.55263	0.83341	0.00543	-0.00040	-0.00677	0.99998	
1986	19.85000	1169.58425	412.59442	285.57595	0.38557	-0.01947	33.38227	0.20127	0.83502	0.55021	0.00399	-0.55022	0.83500	0.00543	-0.00034	-0.00673	0.99998	
1987	19.86000	1170.14300	411.76838	285.57151	0.38529	-0.02320	33.21212	0.18227	0.83665	0.54773	0.00402	-0.54774	0.83663	0.00540	-0.00040	-0.00672	0.99998	
1988	19.87000	1170.67793	410.93053	285.57055	0.38444	-0.02113	33.04025	0.20245	0.83829	0.54521	0.00397	-0.54523	0.83827	0.00542	-0.00037	-0.00671	0.99998	
1989	19.88000	1171.23445	410.05138	285.58861	0.39701	-0.03183	32.87547	0.23448	0.83985	0.54280	0.00423	-0.54281	0.83983	0.00552	-0.00056	-0.00693	0.99998	
1990	19.89000	1171.77252	409.17348	285.57299	0.39447	-0.02607	32.70111	0.22028	0.84150	0.54024	0.00410	-0.54026	0.84148	0.00555	-0.00046	-0.00688	0.99998	
1991	19.90000	1172.30628	408.34343	285.56305	0.40266	-0.03907	32.52654	0.21066	0.84314	0.53767	0.00435	-0.53769	0.84312	0.00556	-0.00068	-0.00703	0.99998	
1992	19.91000	1172.93417	407.37424	285.69805	0.33963	-0.04034	32.35798	0.16605	0.84472	0.53519	0.00377	-0.53521	0.84471	0.00463	-0.00070	-0.00593	0.99998	
1993	19.92000	1173.42507	406.54428	285.59041	0.37427	-0.03696	32.17785	0.15974	0.84640	0.53253	0.00402	-0.53255	0.84638	0.00519	-0.00065	-0.00653	0.99998	
1994	19.93000	1174.00436	405.58527	285.65882	0.33536	-0.04029	31.99656	0.15349	0.84808	0.52986	0.00370	-0.52987	0.84807	0.00459	-0.00070	-0.00585	0.99998	
1995	19.94000	1174.58631	404.70338	285.67747	0.33812	-0.04849	31.82454	0.15010	0.84967	0.52731	0.00383	-0.52732	0.84965	0.00457	-0.00085	-0.00590	0.99998	
1996	19.95000	1175.14010	403.82190	285.66079	0.34057	-0.03940	31.64650	0.16416	0.85130	0.52466	0.00370	-0.52468	0.85129	0.00470	-0.00069	-0.00594	0.99998	
1997	19.96000	1175.65596	402.89708	285.62947	0.33042	-0.03506	31.47508	0.15682	0.85287	0.52212	0.00353	-0.52213	0.85286	0.00460	-0.00061	-0.00577	0.99998	
1998	19.97000	1176.16734	401.98635	285.63805	0.32841	-0.03741	31.30309	0.16685	0.85443	0.51955	0.00354	-0.51957	0.85442	0.00456	-0.00065	-0.00573	0.99998	
1999	19.98000	1176.71175	401.07959	285.63795	0.33202	-0.03359	31.12177	0.15292	0.85607	0.51685	0.00350	-0.51686	0.85606	0.00466	-0.00059	-0.00579	0.99998	
