NO_OF_FRAMES	3915
NO_OF_CAMERAS	20
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-01-29, 17:17:45.381	3507.33998200
DATA_INCLUDED	6D
BODY_NAMES	Tiago_Base
BODY_FILTERS	No filter
Frame	Time	Tiago_Base X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1958	19.57000	569.33825	178.03923	287.78165	0.44345	-0.52694	10.26325	0.25791	0.98396	0.17810	0.01043	-0.17816	0.98398	0.00598	-0.00920	-0.00774	0.99993	
1959	19.58000	569.36681	178.08697	287.73415	0.44470	-0.52723	10.43571	0.25644	0.98342	0.18106	0.01046	-0.18112	0.98344	0.00597	-0.00920	-0.00776	0.99993	
1960	19.59000	569.38745	178.12636	287.74331	0.44882	-0.52279	10.60687	0.25640	0.98287	0.18399	0.01041	-0.18406	0.98290	0.00602	-0.00912	-0.00783	0.99993	
1961	19.60000	569.37478	178.09218	287.72762	0.46150	-0.52963	10.79150	0.27890	0.98227	0.18716	0.01059	-0.18723	0.98230	0.00618	-0.00924	-0.00805	0.99992	
1962	19.61000	569.39285	178.10091	287.73237	0.45716	-0.52590	10.96654	0.27871	0.98170	0.19016	0.01053	-0.19023	0.98172	0.00609	-0.00918	-0.00798	0.99993	
1963	19.62000	569.42763	178.12523	287.71687	0.45546	-0.52201	11.13675	0.27017	0.98113	0.19307	0.01047	-0.19314	0.98115	0.00604	-0.00911	-0.00795	0.99993	
1964	19.63000	569.46382	178.14503	287.70640	0.44868	-0.51588	11.31179	0.26779	0.98053	0.19607	0.01036	-0.19614	0.98056	0.00591	-0.00900	-0.00783	0.99993	
1965	19.64000	569.48955	178.15138	287.70180	0.45285	-0.50804	11.48191	0.28160	0.97995	0.19898	0.01026	-0.19905	0.97997	0.00598	-0.00887	-0.00790	0.99993	
1966	19.65000	569.50372	178.17109	287.70446	0.45607	-0.50159	11.64722	0.28656	0.97937	0.20181	0.01018	-0.20188	0.97939	0.00603	-0.00875	-0.00796	0.99993	
1967	19.66000	569.52025	178.21406	287.68332	0.45915	-0.50039	11.81755	0.28916	0.97877	0.20472	0.01019	-0.20479	0.97879	0.00606	-0.00873	-0.00801	0.99993	
1968	19.67000	569.53646	178.32911	287.64415	0.46050	-0.48954	11.99830	0.23277	0.97812	0.20781	0.01003	-0.20788	0.97814	0.00609	-0.00854	-0.00804	0.99993	
1969	19.68000	569.55384	178.33420	287.66957	0.45575	-0.48460	12.16444	0.21341	0.97751	0.21065	0.00994	-0.21071	0.97753	0.00599	-0.00846	-0.00795	0.99993	
1970	19.69000	569.59357	178.36432	287.68461	0.45723	-0.47949	12.32865	0.21275	0.97690	0.21345	0.00988	-0.21351	0.97692	0.00601	-0.00837	-0.00798	0.99993	
1971	19.70000	569.62880	178.38795	287.70111	0.45747	-0.47022	12.49788	0.20038	0.97627	0.21633	0.00974	-0.21640	0.97629	0.00602	-0.00821	-0.00798	0.99993	
1972	19.71000	569.66019	178.40913	287.70081	0.45891	-0.46469	12.65712	0.20340	0.97567	0.21905	0.00967	-0.21911	0.97568	0.00604	-0.00811	-0.00801	0.99994	
1973	19.72000	569.68916	178.45421	287.68947	0.45332	-0.46211	12.82925	0.20363	0.97500	0.22198	0.00962	-0.22204	0.97502	0.00592	-0.00807	-0.00791	0.99994	
1974	19.73000	569.69644	178.47430	287.66956	0.45177	-0.46172	12.99828	0.21262	0.97435	0.22485	0.00963	-0.22491	0.97436	0.00587	-0.00806	-0.00788	0.99994	
1975	19.74000	569.70749	178.50338	287.65191	0.45389	-0.44996	13.16541	0.21730	0.97369	0.22770	0.00945	-0.22776	0.97370	0.00592	-0.00785	-0.00792	0.99994	
1976	19.75000	569.71540	178.52865	287.67388	0.45072	-0.44356	13.33763	0.20920	0.97300	0.23062	0.00935	-0.23068	0.97301	0.00587	-0.00774	-0.00787	0.99994	
1977	19.76000	569.76753	178.59167	287.67092	0.44873	-0.43653	13.49973	0.21419	0.97234	0.23338	0.00924	-0.23343	0.97236	0.00584	-0.00762	-0.00783	0.99994	
1978	19.77000	569.78315	178.60737	287.70455	0.45233	-0.43531	13.66992	0.20328	0.97165	0.23626	0.00925	-0.23632	0.97166	0.00588	-0.00760	-0.00789	0.99994	
1979	19.78000	569.81832	178.64443	287.69235	0.45334	-0.43836	13.83321	0.20061	0.97097	0.23903	0.00932	-0.23909	0.97098	0.00585	-0.00765	-0.00791	0.99994	
1980	19.79000	569.85248	178.67147	287.67526	0.45840	-0.44283	13.99340	0.20304	0.97029	0.24174	0.00943	-0.24180	0.97031	0.00589	-0.00773	-0.00800	0.99994	
1981	19.80000	569.86841	178.71374	287.66351	0.45431	-0.44063	14.15557	0.20626	0.96961	0.24449	0.00940	-0.24455	0.96962	0.00581	-0.00769	-0.00793	0.99994	
1982	19.81000	569.88973	178.75124	287.65481	0.45141	-0.44367	14.31302	0.21149	0.96893	0.24715	0.00945	-0.24721	0.96894	0.00572	-0.00774	-0.00788	0.99994	
1983	19.82000	569.91823	178.77646	287.64212	0.44625	-0.44424	14.47366	0.22341	0.96823	0.24987	0.00945	-0.24993	0.96825	0.00560	-0.00775	-0.00779	0.99994	
1984	19.83000	569.90057	178.78335	287.65395	0.44582	-0.43728	14.64169	0.20308	0.96750	0.25271	0.00935	-0.25277	0.96751	0.00560	-0.00763	-0.00778	0.99994	
1985	19.84000	569.91655	178.79224	287.65155	0.44937	-0.43941	14.81077	0.20294	0.96675	0.25556	0.00942	-0.25562	0.96676	0.00562	-0.00767	-0.00784	0.99994	
1986	19.85000	569.93281	178.81861	287.65728	0.45656	-0.43887	14.97899	0.19216	0.96599	0.25840	0.00946	-0.25846	0.96601	0.00572	-0.00766	-0.00797	0.99994	
1987	19.86000	569.91909	178.87839	287.64516	0.45942	-0.43029	15.15523	0.16688	0.96519	0.26137	0.00934	-0.26143	0.96521	0.00578	-0.00751	-0.00802	0.99994	
1988	19.87000	569.93786	178.90771	287.63916	0.46012	-0.42756	15.31927	0.16605	0.96444	0.26413	0.00932	-0.26419	0.96445	0.00577	-0.00746	-0.00803	0.99994	
1989	19.88000	569.94583	178.94461	287.64285	0.45678	-0.43383	15.48554	0.17356	0.96367	0.26693	0.00943	-0.26699	0.96368	0.00566	-0.00757	-0.00797	0.99994	
1990	19.89000	569.93956	178.96291	287.63818	0.45337	-0.42632	15.65663	0.17022	0.96287	0.26981	0.00930	-0.26986	0.96288	0.00561	-0.00744	-0.00791	0.99994	
1991	19.90000	569.93413	179.01761	287.66322	0.46216	-0.42759	15.81600	0.19626	0.96212	0.27248	0.00938	-0.27254	0.96213	0.00573	-0.00746	-0.00807	0.99994	
1992	19.91000	569.93701	179.06276	287.66275	0.46480	-0.42249	15.98040	0.19165	0.96133	0.27524	0.00932	-0.27530	0.96134	0.00577	-0.00737	-0.00811	0.99994	
1993	19.92000	569.94236	179.09600	287.66140	0.46979	-0.42675	16.14730	0.19017	0.96052	0.27804	0.00943	-0.27810	0.96053	0.00580	-0.00745	-0.00820	0.99994	
1994	19.93000	569.96285	179.11744	287.68277	0.47381	-0.42410	16.31124	0.18962	0.95972	0.28079	0.00943	-0.28085	0.95973	0.00586	-0.00740	-0.00827	0.99994	
1995	19.94000	569.99848	179.13823	287.69690	0.47227	-0.42822	16.46335	0.19136	0.95897	0.28333	0.00950	-0.28339	0.95899	0.00579	-0.00747	-0.00824	0.99994	
1996	19.95000	570.00302	179.15941	287.70055	0.46868	-0.42444	16.62186	0.19423	0.95819	0.28599	0.00944	-0.28605	0.95820	0.00572	-0.00741	-0.00818	0.99994	
1997	19.96000	570.04021	179.20720	287.70845	0.46944	-0.42642	16.77880	0.20360	0.95740	0.28861	0.00949	-0.28867	0.95741	0.00570	-0.00744	-0.00819	0.99994	
1998	19.97000	570.09024	179.24020	287.69817	0.47075	-0.43945	16.94785	0.19779	0.95654	0.29143	0.00973	-0.29149	0.95656	0.00562	-0.00767	-0.00822	0.99994	
1999	19.98000	570.08436	179.24273	287.71645	0.47737	-0.44868	17.11374	0.20732	0.95569	0.29420	0.00994	-0.29426	0.95571	0.00566	-0.00783	-0.00833	0.99993	
2000	19.99000	570.10375	179.29904	287.70651	0.48035	-0.45297	17.28094	0.19421	0.95483	0.29698	0.01004	-0.29705	0.95485	0.00566	-0.00791	-0.00838	0.99993	
2001	20.00000	570.12269	179.33187	287.70111	0.48051	-0.44672	17.44462	0.18775	0.95398	0.29971	0.00995	-0.29977	0.95399	0.00566	-0.00780	-0.00839	0.99993	
2002	20.01000	570.14404	179.39743	287.68565	0.48028	-0.43283	17.61221	0.19223	0.95310	0.30250	0.00974	-0.30256	0.95311	0.00570	-0.00755	-0.00838	0.99994	
2003	20.02000	570.12331	179.38610	287.65526	0.46784	-0.42154	17.78878	0.16809	0.95216	0.30544	0.00950	-0.30550	0.95218	0.00553	-0.00736	-0.00817	0.99994	
2004	20.03000	570.13298	179.41041	287.66007	0.46498	-0.42144	17.95049	0.17717	0.95130	0.30813	0.00950	-0.30819	0.95131	0.00545	-0.00736	-0.00812	0.99994	
2005	20.04000	570.16213	179.43075	287.67062	0.46516	-0.42030	18.12193	0.17732	0.95037	0.31097	0.00950	-0.31103	0.95038	0.00543	-0.00734	-0.00812	0.99994	
2006	20.05000	570.18241	179.44897	287.66084	0.45764	-0.42008	18.28675	0.17019	0.94947	0.31371	0.00947	-0.31376	0.94949	0.00528	-0.00733	-0.00799	0.99994	
2007	20.06000	570.22410	179.48184	287.68061	0.45833	-0.41571	18.46144	0.18234	0.94851	0.31660	0.00941	-0.31666	0.94853	0.00529	-0.00726	-0.00800	0.99994	
2008	20.07000	570.25312	179.49773	287.67048	0.45832	-0.41297	18.62462	0.18581	0.94761	0.31930	0.00938	-0.31936	0.94762	0.00528	-0.00721	-0.00800	0.99994	
2009	20.08000	570.25128	179.52030	287.68662	0.46453	-0.40856	18.79097	0.19414	0.94668	0.32205	0.00936	-0.32211	0.94669	0.00538	-0.00713	-0.00811	0.99994	
2010	20.09000	570.27173	179.54137	287.69312	0.47244	-0.41006	18.94456	0.20067	0.94581	0.32459	0.00945	-0.32464	0.94582	0.00548	-0.00716	-0.00825	0.99994	
2011	20.10000	570.26921	179.54861	287.71145	0.47521	-0.40119	19.11020	0.17639	0.94487	0.32732	0.00933	-0.32738	0.94488	0.00554	-0.00700	-0.00829	0.99994	
2012	20.11000	570.33273	179.55641	287.70818	0.47283	-0.40271	19.25976	0.17165	0.94401	0.32979	0.00936	-0.32984	0.94402	0.00547	-0.00703	-0.00825	0.99994	
2013	20.12000	570.32645	179.57690	287.70266	0.47476	-0.40002	19.41145	0.16706	0.94313	0.33228	0.00934	-0.33234	0.94314	0.00549	-0.00698	-0.00829	0.99994	
2014	20.13000	570.36425	179.58570	287.69394	0.47479	-0.40304	19.56188	0.16123	0.94226	0.33476	0.00940	-0.33482	0.94227	0.00545	-0.00703	-0.00829	0.99994	
2015	20.14000	570.39503	179.61745	287.67940	0.47133	-0.40319	19.71187	0.17163	0.94138	0.33722	0.00940	-0.33728	0.94139	0.00537	-0.00704	-0.00823	0.99994	
2016	20.15000	570.41167	179.64512	287.69673	0.47220	-0.40325	19.86931	0.17388	0.94045	0.33981	0.00942	-0.33987	0.94046	0.00536	-0.00704	-0.00824	0.99994	
2017	20.16000	570.41360	179.69115	287.68973	0.47119	-0.40422	20.02874	0.17315	0.93950	0.34243	0.00944	-0.34248	0.93951	0.00531	-0.00705	-0.00822	0.99994	
2018	20.17000	570.41239	179.71188	287.69899	0.47624	-0.40367	20.19038	0.18298	0.93853	0.34507	0.00948	-0.34513	0.93854	0.00537	-0.00705	-0.00831	0.99994	
2019	20.18000	570.42972	179.73977	287.69322	0.48715	-0.40672	20.36706	0.17335	0.93746	0.34796	0.00961	-0.34802	0.93747	0.00550	-0.00710	-0.00850	0.99994	
2020	20.19000	570.44227	179.77354	287.70529	0.48535	-0.40497	20.54396	0.17158	0.93638	0.35086	0.00959	-0.35092	0.93639	0.00545	-0.00707	-0.00847	0.99994	
2021	20.20000	570.43715	179.80966	287.70777	0.48342	-0.39839	20.71604	0.16166	0.93532	0.35367	0.00949	-0.35373	0.93533	0.00543	-0.00695	-0.00844	0.99994	
2022	20.21000	570.44783	179.85120	287.70838	0.49015	-0.39535	20.89432	0.17378	0.93422	0.35658	0.00950	-0.35664	0.93423	0.00553	-0.00690	-0.00855	0.99994	
2023	20.22000	570.49143	179.90011	287.69643	0.48440	-0.39732	21.06640	0.17876	0.93314	0.35938	0.00951	-0.35944	0.93315	0.00540	-0.00693	-0.00845	0.99994	
2024	20.23000	570.51749	179.95087	287.67978	0.48884	-0.39791	21.24365	0.17820	0.93203	0.36227	0.00956	-0.36233	0.93204	0.00544	-0.00694	-0.00853	0.99994	
2025	20.24000	570.55310	179.98387	287.67778	0.48044	-0.39213	21.41907	0.17298	0.93091	0.36512	0.00943	-0.36518	0.93092	0.00531	-0.00684	-0.00838	0.99994	
2026	20.25000	570.54947	180.01187	287.66692	0.47860	-0.38069	21.58860	0.17331	0.92983	0.36788	0.00925	-0.36793	0.92984	0.00532	-0.00664	-0.00835	0.99994	
2027	20.26000	570.54518	180.03310	287.68045	0.47558	-0.37229	21.77070	0.16550	0.92866	0.37083	0.00911	-0.37089	0.92866	0.00530	-0.00650	-0.00830	0.99994	
2028	20.27000	570.60363	180.06165	287.67723	0.46398	-0.36361	21.94775	0.15744	0.92751	0.37370	0.00891	-0.37375	0.92751	0.00514	-0.00635	-0.00810	0.99995	
2029	20.28000	570.66385	180.07828	287.65466	0.45899	-0.35762	22.12432	0.15841	0.92635	0.37656	0.00880	-0.37661	0.92636	0.00507	-0.00624	-0.00801	0.99995	
2030	20.29000	570.72110	180.11943	287.66169	0.45445	-0.34702	22.29901	0.15154	0.92520	0.37938	0.00861	-0.37943	0.92521	0.00504	-0.00606	-0.00793	0.99995	
2031	20.30000	570.77758	180.16114	287.66320	0.45605	-0.33878	22.47681	0.13912	0.92402	0.38225	0.00851	-0.38230	0.92402	0.00509	-0.00591	-0.00796	0.99995	
2032	20.31000	570.83225	180.20436	287.63355	0.45678	-0.33497	22.65221	0.14563	0.92284	0.38508	0.00847	-0.38513	0.92285	0.00511	-0.00585	-0.00797	0.99995	
2033	20.32000	570.85345	180.25721	287.62879	0.46059	-0.33260	22.83410	0.17013	0.92162	0.38801	0.00847	-0.38806	0.92162	0.00516	-0.00580	-0.00804	0.99995	
2034	20.33000	570.87993	180.31616	287.61979	0.46305	-0.32447	23.02051	0.17279	0.92035	0.39101	0.00837	-0.39105	0.92035	0.00522	-0.00566	-0.00808	0.99995	
2035	20.34000	570.95182	180.35142	287.67028	0.46799	-0.33390	23.20629	0.20213	0.91908	0.39399	0.00857	-0.39404	0.91908	0.00521	-0.00583	-0.00817	0.99995	
2036	20.35000	570.97347	180.38309	287.69129	0.46505	-0.33455	23.39078	0.20273	0.91780	0.39694	0.00858	-0.39699	0.91781	0.00513	-0.00584	-0.00812	0.99995	
2037	20.36000	571.05562	180.32029	287.72587	0.43332	-0.33789	23.57922	0.29229	0.91649	0.39996	0.00843	-0.40001	0.91650	0.00457	-0.00590	-0.00756	0.99995	
2038	20.37000	571.10686	180.37170	287.70579	0.43459	-0.33962	23.77264	0.30093	0.91514	0.40306	0.00848	-0.40310	0.91514	0.00455	-0.00593	-0.00758	0.99995	
2039	20.38000	571.10975	180.40785	287.70938	0.43019	-0.33847	23.95825	0.29770	0.91383	0.40602	0.00845	-0.40606	0.91383	0.00446	-0.00591	-0.00751	0.99995	
2040	20.39000	571.09683	180.45822	287.71452	0.43274	-0.33938	24.13749	0.28943	0.91255	0.40888	0.00849	-0.40892	0.91256	0.00447	-0.00592	-0.00755	0.99995	
2041	20.40000	571.09143	180.52756	287.70796	0.43333	-0.33615	24.31880	0.30361	0.91125	0.41176	0.00846	-0.41181	0.91126	0.00448	-0.00587	-0.00756	0.99995	
2042	20.41000	571.07457	180.59773	287.72492	0.43145	-0.33734	24.50500	0.30582	0.90991	0.41472	0.00848	-0.41477	0.90992	0.00441	-0.00589	-0.00753	0.99995	
2043	20.42000	571.06975	180.64826	287.72305	0.43602	-0.33241	24.70201	0.30292	0.90848	0.41785	0.00845	-0.41789	0.90849	0.00449	-0.00580	-0.00761	0.99995	
2044	20.43000	571.07370	180.70515	287.71601	0.43350	-0.33004	24.87772	0.28156	0.90719	0.42063	0.00841	-0.42068	0.90720	0.00444	-0.00576	-0.00757	0.99995	
2045	20.44000	571.08645	180.73729	287.71943	0.43653	-0.32320	25.05581	0.27376	0.90588	0.42345	0.00834	-0.42349	0.90589	0.00451	-0.00564	-0.00762	0.99996	
2046	20.45000	571.09402	180.78125	287.70465	0.43594	-0.32266	25.23058	0.26525	0.90459	0.42621	0.00834	-0.42626	0.90459	0.00448	-0.00563	-0.00761	0.99996	
2047	20.46000	571.11466	180.83030	287.71898	0.43831	-0.32813	25.40945	0.26279	0.90325	0.42903	0.00846	-0.42908	0.90326	0.00445	-0.00573	-0.00765	0.99995	
2048	20.47000	571.13075	180.86085	287.70979	0.43992	-0.33184	25.58317	0.26597	0.90194	0.43177	0.00854	-0.43181	0.90195	0.00442	-0.00579	-0.00768	0.99995	
2049	20.48000	571.12586	180.88801	287.70982	0.43083	-0.32507	25.75850	0.27580	0.90062	0.43453	0.00838	-0.43457	0.90063	0.00431	-0.00567	-0.00752	0.99996	
2050	20.49000	571.14714	180.92284	287.70088	0.42770	-0.32303	25.92938	0.26378	0.89932	0.43721	0.00833	-0.43726	0.89933	0.00425	-0.00564	-0.00746	0.99996	
2051	20.50000	571.19476	180.99116	287.69757	0.43042	-0.32828	26.10572	0.26232	0.89797	0.43998	0.00845	-0.44002	0.89798	0.00422	-0.00573	-0.00751	0.99996	
2052	20.51000	571.20619	181.02430	287.72085	0.44226	-0.33260	26.27894	0.26296	0.89663	0.44269	0.00862	-0.44273	0.89664	0.00435	-0.00581	-0.00772	0.99995	
2053	20.52000	571.22456	181.06671	287.70719	0.44443	-0.33159	26.44750	0.25999	0.89533	0.44532	0.00864	-0.44537	0.89534	0.00437	-0.00579	-0.00776	0.99995	
2054	20.53000	571.19047	181.09483	287.72624	0.43823	-0.32289	26.62260	0.25238	0.89396	0.44806	0.00847	-0.44810	0.89397	0.00431	-0.00564	-0.00765	0.99995	
2055	20.54000	571.19141	181.13318	287.70410	0.43238	-0.31831	26.78961	0.23711	0.89265	0.45067	0.00836	-0.45071	0.89266	0.00423	-0.00556	-0.00755	0.99996	
2056	20.55000	571.21932	181.16122	287.70630	0.43241	-0.32814	26.95272	0.23223	0.89137	0.45320	0.00853	-0.45325	0.89138	0.00413	-0.00573	-0.00755	0.99996	
2057	20.56000	571.24899	181.22797	287.68506	0.43250	-0.32587	27.12442	0.22192	0.89000	0.45587	0.00850	-0.45592	0.89001	0.00413	-0.00569	-0.00755	0.99996	
2058	20.57000	571.24387	181.26036	287.68518	0.43051	-0.33042	27.28469	0.22987	0.88872	0.45836	0.00857	-0.45840	0.88873	0.00403	-0.00577	-0.00751	0.99996	
2059	20.58000	571.27527	181.31205	287.67502	0.42629	-0.32950	27.44664	0.23153	0.88743	0.46087	0.00853	-0.46091	0.88744	0.00395	-0.00575	-0.00744	0.99996	
2060	20.59000	571.24830	181.34313	287.67234	0.42575	-0.32086	27.61595	0.20415	0.88606	0.46349	0.00841	-0.46354	0.88607	0.00399	-0.00560	-0.00743	0.99996	
2061	20.60000	571.22725	181.36126	287.69666	0.42255	-0.31509	27.78440	0.20788	0.88469	0.46610	0.00830	-0.46614	0.88470	0.00396	-0.00550	-0.00737	0.99996	
2062	20.61000	571.24335	181.41502	287.68179	0.41615	-0.31278	27.95134	0.20162	0.88333	0.46867	0.00823	-0.46871	0.88334	0.00386	-0.00546	-0.00726	0.99996	
2063	20.62000	571.23181	181.46547	287.68019	0.41177	-0.30676	28.11323	0.21031	0.88201	0.47117	0.00811	-0.47121	0.88201	0.00382	-0.00535	-0.00719	0.99996	
2064	20.63000	571.24238	181.53296	287.67836	0.41329	-0.30719	28.26976	0.20410	0.88071	0.47358	0.00814	-0.47362	0.88072	0.00381	-0.00536	-0.00721	0.99996	
2065	20.64000	571.21632	181.57308	287.71149	0.41328	-0.30783	28.44268	0.20189	0.87928	0.47623	0.00816	-0.47627	0.87929	0.00378	-0.00537	-0.00721	0.99996	
2066	20.65000	571.20830	181.60839	287.70514	0.41287	-0.30926	28.60478	0.20850	0.87793	0.47872	0.00819	-0.47876	0.87794	0.00374	-0.00540	-0.00721	0.99996	
2067	20.66000	571.18344	181.67570	287.69033	0.40264	-0.30309	28.76896	0.20683	0.87656	0.48123	0.00802	-0.48127	0.87656	0.00361	-0.00529	-0.00703	0.99996	
2068	20.67000	571.19007	181.74372	287.66958	0.39722	-0.31104	28.93376	0.21168	0.87517	0.48375	0.00810	-0.48379	0.87518	0.00344	-0.00543	-0.00693	0.99996	
2069	20.68000	571.17883	181.79575	287.68201	0.40106	-0.32151	29.10256	0.19461	0.87374	0.48633	0.00831	-0.48637	0.87375	0.00339	-0.00561	-0.00700	0.99996	
2070	20.69000	571.18235	181.80772	287.69208	0.39937	-0.32251	29.26545	0.18119	0.87235	0.48881	0.00832	-0.48885	0.87236	0.00333	-0.00563	-0.00697	0.99996	
2071	20.70000	571.15500	181.84561	287.70793	0.39919	-0.31973	29.43615	0.18733	0.87089	0.49141	0.00828	-0.49145	0.87090	0.00333	-0.00558	-0.00697	0.99996	
2072	20.71000	571.18719	181.88330	287.71043	0.39747	-0.32245	29.59857	0.20071	0.86949	0.49387	0.00832	-0.49391	0.86951	0.00325	-0.00563	-0.00694	0.99996	
2073	20.72000	571.19669	181.92662	287.73595	0.39820	-0.32210	29.77390	0.21099	0.86798	0.49653	0.00833	-0.49657	0.86799	0.00324	-0.00562	-0.00695	0.99996	
2074	20.73000	571.17576	181.97262	287.72128	0.39418	-0.30901	29.95000	0.22219	0.86645	0.49920	0.00811	-0.49924	0.86646	0.00327	-0.00539	-0.00688	0.99996	
2075	20.74000	571.18940	182.03137	287.69569	0.39262	-0.30744	30.11752	0.23773	0.86499	0.50173	0.00808	-0.50177	0.86500	0.00324	-0.00537	-0.00685	0.99996	
2076	20.75000	571.21069	182.08644	287.68668	0.38977	-0.30419	30.29073	0.24960	0.86347	0.50434	0.00802	-0.50438	0.86348	0.00320	-0.00531	-0.00680	0.99996	
2077	20.76000	571.20275	182.11996	287.67811	0.38577	-0.30155	30.47123	0.22323	0.86187	0.50706	0.00795	-0.50710	0.86188	0.00313	-0.00526	-0.00673	0.99996	
2078	20.77000	571.19377	182.16840	287.69198	0.38438	-0.30402	30.64968	0.22658	0.86029	0.50975	0.00798	-0.50978	0.86030	0.00307	-0.00531	-0.00671	0.99996	
2079	20.78000	571.22180	182.21944	287.67745	0.37986	-0.30593	30.82820	0.24338	0.85870	0.51242	0.00798	-0.51246	0.85871	0.00296	-0.00534	-0.00663	0.99996	
2080	20.79000	571.19674	182.26004	287.64174	0.36457	-0.29915	31.01484	0.18048	0.85702	0.51522	0.00775	-0.51525	0.85703	0.00276	-0.00522	-0.00636	0.99997	
2081	20.80000	571.21694	182.29993	287.65266	0.35826	-0.30250	31.18694	0.17376	0.85547	0.51779	0.00775	-0.51782	0.85548	0.00262	-0.00528	-0.00625	0.99997	
2082	20.81000	571.16083	182.31970	287.69033	0.36058	-0.28711	31.36998	0.19465	0.85381	0.52053	0.00755	-0.52056	0.85382	0.00276	-0.00501	-0.00629	0.99997	
2083	20.82000	571.16520	182.35427	287.70241	0.36028	-0.28928	31.55489	0.19200	0.85213	0.52328	0.00759	-0.52331	0.85214	0.00272	-0.00505	-0.00629	0.99997	
2084	20.83000	571.17547	182.43872	287.72198	0.35618	-0.28267	31.74510	0.19680	0.85039	0.52610	0.00747	-0.52613	0.85040	0.00269	-0.00493	-0.00622	0.99997	
2085	20.84000	571.19924	182.47617	287.72883	0.34881	-0.28257	31.92319	0.20686	0.84875	0.52875	0.00740	-0.52878	0.84876	0.00256	-0.00493	-0.00609	0.99997	
2086	20.85000	571.25505	182.45791	287.76833	0.33264	-0.28515	32.10028	0.31269	0.84711	0.53137	0.00730	-0.53140	0.84712	0.00227	-0.00498	-0.00581	0.99997	
2087	20.86000	571.26651	182.48019	287.76872	0.32982	-0.28663	32.27588	0.35423	0.84548	0.53396	0.00730	-0.53399	0.84549	0.00220	-0.00500	-0.00576	0.99997	
2088	20.87000	571.25052	182.53850	287.76007	0.32575	-0.28137	32.45544	0.36339	0.84380	0.53661	0.00719	-0.53664	0.84381	0.00216	-0.00491	-0.00569	0.99997	
2089	20.88000	571.28470	182.57343	287.77655	0.32260	-0.29137	32.62193	0.37767	0.84224	0.53906	0.00732	-0.53909	0.84225	0.00200	-0.00509	-0.00563	0.99997	
2090	20.89000	571.30937	182.59113	287.77501	0.32562	-0.29644	32.79640	0.38554	0.84059	0.54162	0.00743	-0.54165	0.84060	0.00197	-0.00517	-0.00568	0.99997	
2091	20.90000	571.31974	182.63471	287.76855	0.32010	-0.30167	32.96963	0.39869	0.83895	0.54416	0.00746	-0.54419	0.83896	0.00182	-0.00527	-0.00559	0.99997	
2092	20.91000	571.31357	182.68146	287.75246	0.31778	-0.29743	33.13714	0.40323	0.83735	0.54661	0.00738	-0.54664	0.83737	0.00181	-0.00519	-0.00555	0.99997	
2093	20.92000	571.28186	182.72301	287.75675	0.31489	-0.29539	33.30615	0.40277	0.83574	0.54908	0.00733	-0.54911	0.83575	0.00176	-0.00516	-0.00550	0.99997	
2094	20.93000	571.25367	182.73879	287.78731	0.32038	-0.29730	33.47988	0.40327	0.83407	0.55161	0.00741	-0.55164	0.83408	0.00180	-0.00519	-0.00559	0.99997	
2095	20.94000	571.23494	182.78524	287.79993	0.32616	-0.29869	33.66057	0.39139	0.83232	0.55424	0.00749	-0.55426	0.83234	0.00185	-0.00521	-0.00569	0.99997	
2096	20.95000	571.21848	182.86882	287.76898	0.33094	-0.29218	33.82716	0.37247	0.83071	0.55666	0.00745	-0.55668	0.83072	0.00196	-0.00510	-0.00578	0.99997	
2097	20.96000	571.22927	182.92675	287.75221	0.32427	-0.29262	33.99698	0.35967	0.82906	0.55912	0.00740	-0.55914	0.82907	0.00184	-0.00511	-0.00566	0.99997	
2098	20.97000	571.22075	182.95693	287.76695	0.33091	-0.29026	34.15549	0.35725	0.82751	0.56141	0.00743	-0.56143	0.82752	0.00194	-0.00507	-0.00578	0.99997	
2099	20.98000	571.17859	182.96720	287.76742	0.32935	-0.28831	34.32206	0.35237	0.82587	0.56381	0.00740	-0.56384	0.82588	0.00191	-0.00503	-0.00575	0.99997	
2100	20.99000	571.16008	183.00049	287.75435	0.31919	-0.27963	34.47688	0.32761	0.82434	0.56604	0.00718	-0.56607	0.82436	0.00183	-0.00488	-0.00557	0.99997	
2101	21.00000	571.19852	183.05171	287.74011	0.32021	-0.28130	34.63316	0.33464	0.82280	0.56829	0.00722	-0.56831	0.82281	0.00181	-0.00491	-0.00559	0.99997	
2102	21.01000	571.24677	183.07143	287.76653	0.30750	-0.28446	34.79085	0.36585	0.82123	0.57055	0.00714	-0.57058	0.82124	0.00157	-0.00496	-0.00537	0.99997	
2103	21.02000	571.17439	183.17061	287.66904	0.33888	-0.28565	34.95641	0.31113	0.81958	0.57292	0.00747	-0.57295	0.81959	0.00199	-0.00499	-0.00591	0.99997	
2104	21.03000	571.16651	183.19797	287.70375	0.33395	-0.28062	35.12429	0.34982	0.81790	0.57532	0.00736	-0.57535	0.81791	0.00195	-0.00490	-0.00583	0.99997	
